date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-06-27,AG,moderna,272,vaccine,685845,341336,0.04,0.62,49.77,4274.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-28,AG,moderna,6674,vaccine,685845,348010,0.97,0.61,50.74,4166.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-29,AG,moderna,5216,vaccine,685845,353226,0.76,0.59,51.5,4078.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-30,AG,moderna,5081,vaccine,685845,358307,0.74,0.62,52.24,4235,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-01,AG,moderna,5081,vaccine,685845,363388,0.74,0.64,52.98,4365.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-02,AG,moderna,4574,vaccine,685845,367962,0.67,0.6,53.65,4151.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-03,AG,moderna,2747,vaccine,685845,370709,0.4,0.6,54.05,4118.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-04,AG,moderna,1187,vaccine,685845,371896,0.17,0.6,54.22,4099.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-05,AG,moderna,5173,vaccine,685845,377069,0.75,0.61,54.98,4161.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-06,AG,moderna,4985,vaccine,685845,382054,0.73,0.61,55.71,4216.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-07,AG,moderna,4948,vaccine,685845,387002,0.72,0.62,56.43,4276.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-08,AG,moderna,5519,vaccine,685845,392521,0.8,0.62,57.23,4288.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-09,AG,moderna,4956,vaccine,685845,397477,0.72,0.64,57.95,4363.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-10,AG,moderna,3170,vaccine,685845,400647,0.46,0.64,58.42,4401,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-11,AG,moderna,1271,vaccine,685845,401918,0.19,0.64,58.6,4387.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-12,AG,moderna,5693,vaccine,685845,407611,0.83,0.62,59.43,4279.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-13,AG,moderna,5250,vaccine,685845,412861,0.77,0.61,60.2,4179.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-14,AG,moderna,4854,vaccine,685845,417715,0.71,0.58,60.91,3984.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-15,AG,moderna,4765,vaccine,685845,422480,0.69,0.56,61.6,3817.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-16,AG,moderna,4254,vaccine,685845,426734,0.62,0.53,62.22,3603.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-17,AG,moderna,1804,vaccine,685845,428538,0.26,0.48,62.48,3301.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-18,AG,moderna,105,vaccine,685845,428643,0.02,0.44,62.5,3022.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-19,AG,moderna,4190,vaccine,685845,432833,0.61,0.4,63.11,2717.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-20,AG,moderna,3141,vaccine,685845,435974,0.46,0.36,63.57,2497.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-21,AG,moderna,2896,vaccine,685845,438870,0.42,0.34,63.99,2360.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-22,AG,moderna,2633,vaccine,685845,441503,0.38,0.34,64.37,2358.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-23,AG,moderna,2712,vaccine,685845,444215,0.4,0.32,64.77,2181.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-24,AG,moderna,849,vaccine,685845,445064,0.12,0.3,64.89,2055.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-25,AG,moderna,86,vaccine,685845,445150,0.01,0.28,64.91,1898.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-26,AG,moderna,2954,vaccine,685845,448104,0.43,0.25,65.34,1702.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-27,AG,moderna,2260,vaccine,685845,450364,0.33,0.22,65.67,1542.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-28,AG,moderna,1797,vaccine,685845,452161,0.26,0.22,65.93,1490.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-29,AG,moderna,1261,vaccine,685845,453422,0.18,0.21,66.11,1478.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-30,AG,moderna,1589,vaccine,685845,455011,0.23,0.19,66.34,1342.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-31,AG,moderna,489,vaccine,685845,455500,0.07,0.18,66.41,1241.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-01,AG,moderna,0,vaccine,685845,455500,0,0.17,66.41,1190.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-02,AG,moderna,2000,vaccine,685845,457500,0.29,0.18,66.71,1202.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-03,AG,moderna,1553,vaccine,685845,459053,0.23,0.18,66.93,1206.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-04,AG,moderna,1443,vaccine,685845,460496,0.21,0.18,67.14,1205.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-05,AG,moderna,1342,vaccine,685845,461838,0.2,0.18,67.34,1205.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-06,AG,moderna,1619,vaccine,685845,463457,0.24,0.17,67.57,1162.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-07,AG,moderna,480,vaccine,685845,463937,0.07,0.17,67.64,1124.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-08,AG,moderna,0,vaccine,685845,463937,0,0.16,67.64,1067.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-09,AG,moderna,1702,vaccine,685845,465639,0.25,0.15,67.89,1053.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-10,AG,moderna,1287,vaccine,685845,466926,0.19,0.15,68.08,1002.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-11,AG,moderna,1045,vaccine,685845,467971,0.15,0.14,68.23,966.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-12,AG,moderna,1241,vaccine,685845,469212,0.18,0.14,68.41,966.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-13,AG,moderna,1265,vaccine,685845,470477,0.18,0.13,68.6,909.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-14,AG,moderna,226,vaccine,685845,470703,0.03,0.13,68.63,873.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-15,AG,moderna,0,vaccine,685845,470703,0,0.13,68.63,881.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-16,AG,moderna,1305,vaccine,685845,472008,0.19,0.12,68.82,861,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-17,AG,moderna,1030,vaccine,685845,473038,0.15,0.13,68.97,893.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-18,AG,moderna,1101,vaccine,685845,474139,0.16,0.13,69.13,901.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-19,AG,moderna,1100,vaccine,685845,475239,0.16,0.13,69.29,901.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-20,AG,moderna,1493,vaccine,685845,476732,0.22,0.14,69.51,927.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-21,AG,moderna,282,vaccine,685845,477014,0.04,0.14,69.55,948.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-22,AG,moderna,0,vaccine,685845,477014,0,0.14,69.55,937.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-23,AG,moderna,1485,vaccine,685845,478499,0.22,0.14,69.77,974,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-24,AG,moderna,1178,vaccine,685845,479677,0.17,NA,69.94,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-25,AG,moderna,1024,vaccine,685845,480701,0.15,NA,70.09,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-26,AG,moderna,1356,vaccine,685845,482057,0.2,NA,70.29,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-22,AG,pfizer_biontech,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-23,AG,pfizer_biontech,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-24,AG,pfizer_biontech,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-25,AG,pfizer_biontech,0,vaccine,685845,0,0,0,0,14.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-26,AG,pfizer_biontech,0,vaccine,685845,0,0,0,0,24,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-27,AG,pfizer_biontech,0,vaccine,685845,0,0,0,0,34.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-28,AG,pfizer_biontech,99,vaccine,685845,99,0.01,0,0.01,34.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-29,AG,pfizer_biontech,69,vaccine,685845,168,0.01,0,0.02,34.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-30,AG,pfizer_biontech,73,vaccine,685845,241,0.01,0,0.04,34.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-31,AG,pfizer_biontech,0,vaccine,685845,241,0,0,0.04,34.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-01,AG,pfizer_biontech,1,vaccine,685845,242,0,0,0.04,20.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-02,AG,pfizer_biontech,1,vaccine,685845,243,0,0.01,0.04,76.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-03,AG,pfizer_biontech,0,vaccine,685845,243,0,0.02,0.04,133.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-04,AG,pfizer_biontech,1,vaccine,685845,244,0,0.04,0.04,236.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-05,AG,pfizer_biontech,457,vaccine,685845,701,0.07,0.05,0.1,329.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-06,AG,pfizer_biontech,475,vaccine,685845,1176,0.07,0.05,0.17,360.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-07,AG,pfizer_biontech,723,vaccine,685845,1899,0.11,0.05,0.28,360.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-08,AG,pfizer_biontech,647,vaccine,685845,2546,0.09,0.06,0.37,430.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-09,AG,pfizer_biontech,218,vaccine,685845,2764,0.03,0.07,0.4,483.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-10,AG,pfizer_biontech,0,vaccine,685845,2764,0,0.07,0.4,516.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-11,AG,pfizer_biontech,494,vaccine,685845,3258,0.07,0.07,0.48,507.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-12,AG,pfizer_biontech,829,vaccine,685845,4087,0.12,0.07,0.6,492.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-13,AG,pfizer_biontech,706,vaccine,685845,4793,0.1,0.07,0.7,492.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-14,AG,pfizer_biontech,657,vaccine,685845,5450,0.1,0.07,0.79,493,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-15,AG,pfizer_biontech,542,vaccine,685845,5992,0.08,0.08,0.87,542.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-16,AG,pfizer_biontech,221,vaccine,685845,6213,0.03,0.08,0.91,536.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-17,AG,pfizer_biontech,2,vaccine,685845,6215,0,0.08,0.91,559.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-18,AG,pfizer_biontech,840,vaccine,685845,7055,0.12,0.09,1.03,634.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-19,AG,pfizer_biontech,786,vaccine,685845,7841,0.11,0.1,1.14,709.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-20,AG,pfizer_biontech,870,vaccine,685845,8711,0.13,0.1,1.27,696,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-21,AG,pfizer_biontech,1179,vaccine,685845,9890,0.17,0.1,1.44,695.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-22,AG,pfizer_biontech,1071,vaccine,685845,10961,0.16,0.11,1.6,727.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-23,AG,pfizer_biontech,124,vaccine,685845,11085,0.02,0.11,1.62,750,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-24,AG,pfizer_biontech,0,vaccine,685845,11085,0,0.1,1.62,680.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-25,AG,pfizer_biontech,1063,vaccine,685845,12148,0.15,0.09,1.77,587.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-26,AG,pfizer_biontech,943,vaccine,685845,13091,0.14,0.08,1.91,518.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-27,AG,pfizer_biontech,381,vaccine,685845,13472,0.06,0.07,1.96,500.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-28,AG,pfizer_biontech,529,vaccine,685845,14001,0.08,0.07,2.04,500.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-29,AG,pfizer_biontech,588,vaccine,685845,14589,0.09,0.06,2.13,407.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-30,AG,pfizer_biontech,0,vaccine,685845,14589,0,0.06,2.13,404,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-31,AG,pfizer_biontech,0,vaccine,685845,14589,0,0.07,2.13,452,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-01,AG,pfizer_biontech,414,vaccine,685845,15003,0.06,0.08,2.19,546.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-02,AG,pfizer_biontech,916,vaccine,685845,15919,0.13,0.08,2.32,556.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-03,AG,pfizer_biontech,717,vaccine,685845,16636,0.1,0.08,2.43,580.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-04,AG,pfizer_biontech,1192,vaccine,685845,17828,0.17,0.08,2.6,580.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-05,AG,pfizer_biontech,657,vaccine,685845,18485,0.1,0.09,2.7,607.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-06,AG,pfizer_biontech,168,vaccine,685845,18653,0.02,0.08,2.72,559.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-07,AG,pfizer_biontech,0,vaccine,685845,18653,0,0.08,2.72,547.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-08,AG,pfizer_biontech,600,vaccine,685845,19253,0.09,0.07,2.81,468.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-09,AG,pfizer_biontech,580,vaccine,685845,19833,0.08,0.07,2.89,490.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-10,AG,pfizer_biontech,635,vaccine,685845,20468,0.09,0.07,2.98,491.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-11,AG,pfizer_biontech,638,vaccine,685845,21106,0.09,0.07,3.08,491.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-12,AG,pfizer_biontech,811,vaccine,685845,21917,0.12,0.08,3.2,543.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-13,AG,pfizer_biontech,174,vaccine,685845,22091,0.03,0.09,3.22,603.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-14,AG,pfizer_biontech,0,vaccine,685845,22091,0,0.1,3.22,703.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-15,AG,pfizer_biontech,967,vaccine,685845,23058,0.14,0.11,3.36,765,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-16,AG,pfizer_biontech,1002,vaccine,685845,24060,0.15,0.13,3.51,855.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-17,AG,pfizer_biontech,1332,vaccine,685845,25392,0.19,0.14,3.7,987.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-18,AG,pfizer_biontech,1069,vaccine,685845,26461,0.16,0.14,3.86,987.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-19,AG,pfizer_biontech,1442,vaccine,685845,27903,0.21,0.15,4.07,1054.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-20,AG,pfizer_biontech,1101,vaccine,685845,29004,0.16,0.17,4.23,1140,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-21,AG,pfizer_biontech,2,vaccine,685845,29006,0,0.16,4.23,1102.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-22,AG,pfizer_biontech,1435,vaccine,685845,30441,0.21,0.16,4.44,1119.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-23,AG,pfizer_biontech,1599,vaccine,685845,32040,0.23,0.16,4.67,1069.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-24,AG,pfizer_biontech,1068,vaccine,685845,33108,0.16,0.15,4.83,1049.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-25,AG,pfizer_biontech,1189,vaccine,685845,34297,0.17,0.15,5,1049.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-26,AG,pfizer_biontech,1095,vaccine,685845,35392,0.16,0.14,5.16,965.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-27,AG,pfizer_biontech,960,vaccine,685845,36352,0.14,0.12,5.3,841.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-28,AG,pfizer_biontech,2,vaccine,685845,36354,0,0.12,5.3,794.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-01,AG,pfizer_biontech,846,vaccine,685845,37200,0.12,0.11,5.42,737.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-02,AG,pfizer_biontech,733,vaccine,685845,37933,0.11,0.1,5.53,690.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-03,AG,pfizer_biontech,734,vaccine,685845,38667,0.11,0.09,5.64,599.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-04,AG,pfizer_biontech,790,vaccine,685845,39457,0.12,0.09,5.75,599.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-05,AG,pfizer_biontech,768,vaccine,685845,40225,0.11,0.09,5.87,610.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-06,AG,pfizer_biontech,324,vaccine,685845,40549,0.05,0.1,5.91,671.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-07,AG,pfizer_biontech,0,vaccine,685845,40549,0,0.11,5.91,761,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-08,AG,pfizer_biontech,924,vaccine,685845,41473,0.13,0.12,6.05,803.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-09,AG,pfizer_biontech,1158,vaccine,685845,42631,0.17,0.12,6.22,842.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-10,AG,pfizer_biontech,1363,vaccine,685845,43994,0.2,0.12,6.41,843.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-11,AG,pfizer_biontech,1088,vaccine,685845,45082,0.16,0.12,6.57,843.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-12,AG,pfizer_biontech,1043,vaccine,685845,46125,0.15,0.13,6.73,871.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-13,AG,pfizer_biontech,331,vaccine,685845,46456,0.05,0.13,6.77,865.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-14,AG,pfizer_biontech,0,vaccine,685845,46456,0,0.12,6.77,834.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-15,AG,pfizer_biontech,1115,vaccine,685845,47571,0.16,0.12,6.94,852.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-16,AG,pfizer_biontech,1116,vaccine,685845,48687,0.16,0.13,7.1,882.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-17,AG,pfizer_biontech,1146,vaccine,685845,49833,0.17,0.15,7.27,1013.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-18,AG,pfizer_biontech,1216,vaccine,685845,51049,0.18,0.15,7.44,1013.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-19,AG,pfizer_biontech,1256,vaccine,685845,52305,0.18,0.15,7.63,1056.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-20,AG,pfizer_biontech,1246,vaccine,685845,53551,0.18,0.17,7.81,1130.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-21,AG,pfizer_biontech,0,vaccine,685845,53551,0,0.17,7.81,1171.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-22,AG,pfizer_biontech,1416,vaccine,685845,54967,0.21,0.18,8.01,1207.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-23,AG,pfizer_biontech,1632,vaccine,685845,56599,0.24,0.18,8.25,1228.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-24,AG,pfizer_biontech,1433,vaccine,685845,58032,0.21,0.18,8.46,1235.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-25,AG,pfizer_biontech,1468,vaccine,685845,59500,0.21,0.18,8.68,1235.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-26,AG,pfizer_biontech,1405,vaccine,685845,60905,0.2,0.18,8.88,1214.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-27,AG,pfizer_biontech,1293,vaccine,685845,62198,0.19,0.18,9.07,1203.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-28,AG,pfizer_biontech,0,vaccine,685845,62198,0,0.18,9.07,1226.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-29,AG,pfizer_biontech,1272,vaccine,685845,63470,0.19,0.18,9.25,1230.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-30,AG,pfizer_biontech,1553,vaccine,685845,65023,0.23,0.16,9.48,1077,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-31,AG,pfizer_biontech,1592,vaccine,685845,66615,0.23,0.16,9.71,1102.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-01,AG,pfizer_biontech,1501,vaccine,685845,68116,0.22,0.16,9.93,1102.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-02,AG,pfizer_biontech,328,vaccine,685845,68444,0.05,0.14,9.98,979.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-03,AG,pfizer_biontech,1472,vaccine,685845,69916,0.21,0.15,10.19,1008.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
